hotel,arrival_date,arrival_date_year,arrival_month_num,arrival_date_month,lead_time,total_nights,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,total_guests,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,customer_type,adr,booking_revenue,required_car_parking_spaces,total_of_special_requests,is_canceled,is_canceled_flag,reservation_status,reservation_status_date
Resort Hotel,2015-07-04,2015,7,July,36,1,0,1,1,0.0,0,1.0,BB,PRT,Direct,Direct,0,0,0,E,G,1,No Deposit,Transient,123.0,123.0,0,0,1,Yes,No-Show,2015-07-04
Resort Hotel,2015-07-04,2015,7,July,73,1,0,1,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,73.8,73.8,0,2,1,Yes,Canceled,2015-05-13
Resort Hotel,2015-07-04,2015,7,July,33,1,0,1,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,113.0,113.0,0,0,1,Yes,Canceled,2015-06-16
Resort Hotel,2015-07-04,2015,7,July,32,1,0,1,4,0.0,0,4.0,FB,PRT,Complementary,Direct,0,0,0,H,H,2,No Deposit,Transient,0.0,0.0,0,1,0,No,Check-Out,2015-07-05
Resort Hotel,2015-07-04,2015,7,July,8,1,0,1,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,123.0,123.0,0,0,0,No,Check-Out,2015-07-05
Resort Hotel,2015-07-04,2015,7,July,100,2,1,1,2,0.0,0,2.0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,Transient-Party,73.8,147.6,1,1,0,No,Check-Out,2015-07-06
Resort Hotel,2015-07-04,2015,7,July,1,2,1,1,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,114.5,229.0,0,0,0,No,Check-Out,2015-07-06
Resort Hotel,2015-07-04,2015,7,July,100,2,1,1,2,0.0,0,2.0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient-Party,73.8,147.6,0,2,0,No,Check-Out,2015-07-06
Resort Hotel,2015-07-04,2015,7,July,100,2,1,1,2,0.0,0,2.0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,Transient-Party,73.8,147.6,0,1,0,No,Check-Out,2015-07-06
Resort Hotel,2015-07-05,2015,7,July,9,1,1,0,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,Transient,88.2,88.2,0,1,0,No,Check-Out,2015-07-06
Resort Hotel,2015-07-05,2015,7,July,5,1,1,0,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,97.0,97.0,0,0,1,Yes,Canceled,2015-07-01
Resort Hotel,2015-07-05,2015,7,July,0,1,1,0,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,Transient,85.1,85.1,0,0,0,No,Check-Out,2015-07-06
Resort Hotel,2015-07-05,2015,7,July,9,1,1,0,1,0.0,0,1.0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,89.0,89.0,0,0,0,No,Check-Out,2015-07-06
Resort Hotel,2015-07-05,2015,7,July,2,1,1,0,1,0.0,0,1.0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,Transient,80.1,80.1,0,0,0,No,Check-Out,2015-07-06
Resort Hotel,2015-07-05,2015,7,July,2,1,1,0,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,Transient,98.0,98.0,0,0,0,No,Check-Out,2015-07-06
Resort Hotel,2015-07-05,2015,7,July,9,1,1,0,1,0.0,0,1.0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,101.0,101.0,1,0,0,No,Check-Out,2015-07-06
Resort Hotel,2015-07-05,2015,7,July,5,1,1,0,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,97.0,97.0,0,0,1,Yes,Canceled,2015-07-01
Resort Hotel,2015-07-05,2015,7,July,2,1,1,0,2,0.0,0,2.0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,Transient,167.0,167.0,0,1,0,No,Check-Out,2015-07-06
Resort Hotel,2015-07-05,2015,7,July,44,2,2,0,3,0.0,0,3.0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,Transient,225.0,450.0,2,0,0,No,Check-Out,2015-07-07
Resort Hotel,2015-07-05,2015,7,July,80,2,2,0,2,0.0,0,2.0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,Transient,97.0,194.0,1,0,0,No,Check-Out,2015-07-07
Resort Hotel,2015-07-05,2015,7,July,97,4,2,2,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,87.3,349.2,0,2,0,No,Check-Out,2015-07-09
Resort Hotel,2015-07-05,2015,7,July,109,5,2,3,2,1.0,0,3.0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,Transient,85.59,427.95000000000005,1,2,0,No,Check-Out,2015-07-10
Resort Hotel,2015-07-05,2015,7,July,30,5,2,3,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,123.0,615.0,0,0,0,No,Check-Out,2015-07-10
Resort Hotel,2015-07-05,2015,7,July,64,5,2,3,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,107.0,535.0,0,0,0,No,Check-Out,2015-07-10
Resort Hotel,2015-07-05,2015,7,July,39,6,2,4,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,Transient,163.0,978.0,0,0,0,No,Check-Out,2015-07-11
Resort Hotel,2015-07-05,2015,7,July,90,6,2,4,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,82.0,492.0,0,0,0,No,Check-Out,2015-07-11
Resort Hotel,2015-07-05,2015,7,July,34,6,2,4,2,2.0,0,4.0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,Transient,163.0,978.0,0,0,1,Yes,Canceled,2015-06-17
Resort Hotel,2015-07-05,2015,7,July,93,7,2,5,2,0.0,0,2.0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,Transient,105.5,738.5,0,0,1,Yes,Canceled,2015-05-01
Resort Hotel,2015-07-05,2015,7,July,97,7,2,5,2,2.0,0,4.0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,Transient,164.2,1149.3999999999999,1,1,0,No,Check-Out,2015-07-12
Resort Hotel,2015-07-05,2015,7,July,29,7,2,5,2,0.0,0,2.0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,Transient,97.29,681.0300000000001,0,1,0,No,Check-Out,2015-07-12
Resort Hotel,2015-07-05,2015,7,July,101,7,2,5,2,0.0,0,2.0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,114.0,798.0,0,1,1,Yes,Canceled,2015-03-30
Resort Hotel,2015-07-05,2015,7,July,27,7,2,5,2,0.0,0,2.0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,Transient,98.4,688.8000000000001,0,0,0,No,Check-Out,2015-07-12
Resort Hotel,2015-07-05,2015,7,July,8,9,4,5,2,2.0,0,4.0,BB,CHE,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,Transient,175.0,1575.0,1,1,0,No,Check-Out,2015-07-14
Resort Hotel,2015-07-05,2015,7,July,82,10,4,6,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,Transient,63.6,636.0,1,2,0,No,Check-Out,2015-07-15
Resort Hotel,2015-07-05,2015,7,July,94,10,4,6,3,0.0,0,3.0,BB,PRT,Direct,Direct,0,0,0,D,C,3,No Deposit,Transient,124.45,1244.5,1,1,0,No,Check-Out,2015-07-15
Resort Hotel,2015-07-05,2015,7,July,110,11,4,7,2,0.0,0,2.0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,Contract,110.7,1217.7,0,0,0,No,Check-Out,2015-07-16
Resort Hotel,2015-07-05,2015,7,July,96,14,4,10,1,0.0,0,1.0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Contract,74.07,1036.98,0,0,0,No,Check-Out,2015-07-19
Resort Hotel,2015-07-05,2015,7,July,79,14,4,10,2,0.0,0,2.0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,Contract,134.1,1877.3999999999999,0,0,0,No,Check-Out,2015-07-19
Resort Hotel,2015-07-06,2015,7,July,115,5,1,4,2,2.0,0,4.0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,Transient,167.0,835.0,0,0,0,No,Check-Out,2015-07-11
Resort Hotel,2015-07-06,2015,7,July,111,4,1,3,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,Transient,123.0,492.0,0,2,0,No,Check-Out,2015-07-10
Resort Hotel,2015-07-06,2015,7,July,51,4,1,3,2,0.0,0,2.0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,Transient,117.81,471.24,1,2,0,No,Check-Out,2015-07-10
Resort Hotel,2015-07-06,2015,7,July,94,4,1,3,3,0.0,0,3.0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,Transient,171.32,685.28,0,1,0,No,Check-Out,2015-07-10
Resort Hotel,2015-07-06,2015,7,July,81,4,1,3,2,2.0,0,4.0,HB,CHE,Direct,Direct,0,0,0,G,G,0,No Deposit,Transient,210.0,840.0,1,0,0,No,Check-Out,2015-07-10
Resort Hotel,2015-07-06,2015,7,July,84,4,1,3,2,0.0,1,3.0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,Transient,97.0,388.0,0,2,0,No,Check-Out,2015-07-10
Resort Hotel,2015-07-06,2015,7,July,51,4,1,3,3,0.0,0,3.0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,Transient,117.81,471.24,0,2,0,No,Check-Out,2015-07-10
Resort Hotel,2015-07-06,2015,7,July,2,1,1,0,2,1.0,0,3.0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,Transient,131.0,131.0,0,0,0,No,Check-Out,2015-07-07
Resort Hotel,2015-07-06,2015,7,July,7,2,1,1,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,Transient,98.0,196.0,0,2,0,No,Check-Out,2015-07-08
Resort Hotel,2015-07-06,2015,7,July,98,2,1,1,2,0.0,0,2.0,BB,USA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,Transient,87.3,174.6,1,1,0,No,Check-Out,2015-07-08
Resort Hotel,2015-07-06,2015,7,July,95,3,1,2,2,0.0,0,2.0,BB,GRC,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,97.0,291.0,0,1,0,No,Check-Out,2015-07-09
Resort Hotel,2015-07-06,2015,7,July,48,4,1,3,2,0.0,0,2.0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,167.0,668.0,0,0,1,Yes,Canceled,2015-06-03
Resort Hotel,2015-07-06,2015,7,July,66,4,1,3,2,0.0,0,2.0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,Transient,91.5,366.0,0,0,0,No,Check-Out,2015-07-10
Resort Hotel,2015-07-06,2015,7,July,104,4,1,3,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,Transient,73.8,295.2,0,1,0,No,Check-Out,2015-07-10
Resort Hotel,2015-07-06,2015,7,July,28,5,1,4,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,123.0,615.0,0,0,0,No,Check-Out,2015-07-11
Resort Hotel,2015-07-06,2015,7,July,34,5,1,4,2,0.0,0,2.0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,Transient,175.0,875.0,1,0,0,No,Check-Out,2015-07-11
Resort Hotel,2015-07-06,2015,7,July,98,6,1,5,2,0.0,0,2.0,HB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,Transient,117.8,706.8,1,1,0,No,Check-Out,2015-07-12
Resort Hotel,2015-07-06,2015,7,July,104,6,1,5,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,Transient,117.63,705.78,0,0,0,No,Check-Out,2015-07-12
Resort Hotel,2015-07-06,2015,7,July,68,7,2,5,2,2.0,0,4.0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,Transient,185.0,1295.0,0,0,0,No,Check-Out,2015-07-13
Resort Hotel,2015-07-06,2015,7,July,86,7,2,5,1,0.0,0,1.0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,71.0,497.0,0,1,1,Yes,Canceled,2015-06-26
Resort Hotel,2015-07-06,2015,7,July,258,7,2,5,2,0.0,0,2.0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Contract,47.25,330.75,0,0,0,No,Check-Out,2015-07-13
Resort Hotel,2015-07-06,2015,7,July,111,8,3,5,2,0.0,0,2.0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,Transient,151.0,1208.0,0,1,0,No,Check-Out,2015-07-14
Resort Hotel,2015-07-06,2015,7,July,94,10,3,7,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,87.3,873.0,0,0,1,Yes,Canceled,2015-05-14
Resort Hotel,2015-07-06,2015,7,July,112,10,3,7,2,0.0,0,2.0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,120.6,1206.0,0,1,0,No,Check-Out,2015-07-16
Resort Hotel,2015-07-06,2015,7,July,100,10,3,7,2,0.0,0,2.0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,Transient,63.86,638.6,0,1,0,No,Check-Out,2015-07-16
Resort Hotel,2015-07-06,2015,7,July,33,10,3,7,2,0.0,0,2.0,HB,PRT,Direct,Direct,0,0,0,F,F,5,No Deposit,Transient,157.1,1571.0,0,1,0,No,Check-Out,2015-07-16
Resort Hotel,2015-07-06,2015,7,July,97,10,3,7,2,0.0,0,2.0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,Contract,91.37,913.7,0,2,0,No,Check-Out,2015-07-16
Resort Hotel,2015-07-06,2015,7,July,80,11,3,8,1,0.0,0,1.0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,Transient,73.0,803.0,0,0,0,No,Check-Out,2015-07-17
Resort Hotel,2015-07-06,2015,7,July,90,14,4,10,2,0.0,0,2.0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,Contract,110.7,1549.8,0,0,0,No,Check-Out,2015-07-20
Resort Hotel,2015-07-06,2015,7,July,111,14,4,10,2,0.0,0,2.0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Contract,93.6,1310.3999999999999,0,0,0,No,Check-Out,2015-07-20
Resort Hotel,2015-07-06,2015,7,July,65,7,2,5,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,Transient,83.5,584.5,0,0,0,No,Check-Out,2015-07-13
Resort Hotel,2015-07-07,2015,7,July,67,2,0,2,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,73.8,147.6,0,1,1,Yes,Canceled,2015-05-07
Resort Hotel,2015-07-07,2015,7,July,55,3,0,3,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,82.0,246.0,1,2,0,No,Check-Out,2015-07-10
Resort Hotel,2015-07-07,2015,7,July,21,3,0,3,2,1.0,0,3.0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,Transient,185.5,556.5,0,1,0,No,Check-Out,2015-07-10
Resort Hotel,2015-07-07,2015,7,July,0,1,0,1,1,0.0,0,1.0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,109.8,109.8,0,3,0,No,Check-Out,2015-07-08
Resort Hotel,2015-07-07,2015,7,July,0,1,0,1,3,0.0,0,3.0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,Transient,195.0,195.0,1,0,0,No,Check-Out,2015-07-08
Resort Hotel,2015-07-07,2015,7,July,0,1,0,1,1,0.0,0,1.0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,109.8,109.8,0,3,0,No,Check-Out,2015-07-08
Resort Hotel,2015-07-07,2015,7,July,8,4,0,4,3,2.0,0,5.0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,Transient,193.0,772.0,0,1,0,No,Check-Out,2015-07-11
Resort Hotel,2015-07-07,2015,7,July,66,4,0,4,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,97.0,388.0,0,2,0,No,Check-Out,2015-07-11
Resort Hotel,2015-07-07,2015,7,July,88,4,0,4,3,0.0,0,3.0,HB,USA,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,Transient,150.0,600.0,0,1,0,No,Check-Out,2015-07-11
Resort Hotel,2015-07-07,2015,7,July,0,4,0,4,2,0.0,0,2.0,BB,NLD,Direct,Direct,0,0,0,A,A,2,No Deposit,Transient,98.0,392.0,0,0,0,No,Check-Out,2015-07-11
Resort Hotel,2015-07-07,2015,7,July,43,5,0,5,2,0.0,0,2.0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,91.5,457.5,0,0,1,Yes,Canceled,2015-05-28
Resort Hotel,2015-07-07,2015,7,July,88,7,2,5,2,0.0,0,2.0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,139.0,973.0,0,2,1,Yes,Canceled,2015-04-13
Resort Hotel,2015-07-07,2015,7,July,54,7,2,5,2,0.0,0,2.0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,Transient,79.5,556.5,0,0,0,No,Check-Out,2015-07-14
Resort Hotel,2015-07-07,2015,7,July,292,7,2,5,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Contract,47.25,330.75,0,0,1,Yes,Canceled,2015-03-25
Resort Hotel,2015-07-07,2015,7,July,112,14,4,10,2,0.0,0,2.0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,Contract,126.65,1773.1000000000001,0,1,0,No,Check-Out,2015-07-21
Resort Hotel,2015-07-08,2015,7,July,68,3,0,3,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,107.0,321.0,0,1,0,No,Check-Out,2015-07-11
Resort Hotel,2015-07-08,2015,7,July,7,4,0,4,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,131.0,524.0,1,2,0,No,Check-Out,2015-07-12
Resort Hotel,2015-07-08,2015,7,July,1,4,0,4,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,131.0,524.0,1,1,0,No,Check-Out,2015-07-12
Resort Hotel,2015-07-08,2015,7,July,113,4,0,4,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,123.0,492.0,0,1,1,Yes,Canceled,2015-05-28
Resort Hotel,2015-07-08,2015,7,July,5,4,0,4,2,0.0,0,2.0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,Transient,146.0,584.0,0,1,0,No,Check-Out,2015-07-12
Resort Hotel,2015-07-08,2015,7,July,83,4,0,4,2,0.0,0,2.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,110.7,442.8,0,1,0,No,Check-Out,2015-07-12
Resort Hotel,2015-07-08,2015,7,July,105,4,0,4,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,73.8,295.2,0,1,1,Yes,Canceled,2015-06-29
Resort Hotel,2015-07-08,2015,7,July,0,1,0,1,1,0.0,0,1.0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,61.0,61.0,0,0,0,No,Check-Out,2015-07-09
Resort Hotel,2015-07-08,2015,7,July,1,1,0,1,2,0.0,0,2.0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,Transient,104.72,104.72,0,1,1,Yes,Canceled,2015-07-08
Resort Hotel,2015-07-08,2015,7,July,1,1,0,1,2,0.0,0,2.0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,Transient,104.72,104.72,0,1,1,Yes,Canceled,2015-07-08
Resort Hotel,2015-07-08,2015,7,July,1,2,0,2,2,0.0,0,2.0,BB,CHE,Corporate,Corporate,0,0,0,A,F,0,No Deposit,Transient,104.72,209.44,1,1,0,No,Check-Out,2015-07-10
Resort Hotel,2015-07-08,2015,7,July,102,5,1,4,2,0.0,0,2.0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,Transient,66.42,332.1,0,1,1,Yes,Canceled,2015-05-28
Resort Hotel,2015-07-08,2015,7,July,113,6,2,4,2,0.0,0,2.0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,Transient,77.96,467.76,1,1,0,No,Check-Out,2015-07-14
Resort Hotel,2015-07-08,2015,7,July,280,7,2,5,2,1.0,0,3.0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,Contract,112.0,784.0,0,1,1,Yes,Canceled,2015-04-15
Resort Hotel,2015-07-08,2015,7,July,96,7,2,5,2,0.0,0,2.0,BB,GBR,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,Transient,107.0,749.0,0,1,0,No,Check-Out,2015-07-15
Resort Hotel,2015-07-08,2015,7,July,394,7,2,5,2,0.0,0,2.0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,Contract,89.68,627.76,0,0,0,No,Check-Out,2015-07-15
Resort Hotel,2015-07-08,2015,7,July,33,7,2,5,2,0.0,0,2.0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient,155.0,1085.0,0,0,0,No,Check-Out,2015-07-15
Resort Hotel,2015-07-08,2015,7,July,82,8,2,6,3,0.0,0,3.0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,Transient,112.0,896.0,0,1,0,No,Check-Out,2015-07-16
Resort Hotel,2015-07-08,2015,7,July,100,9,2,7,3,0.0,0,3.0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,Transient-Party,130.1,1170.8999999999999,0,3,0,No,Check-Out,2015-07-17
Resort Hotel,2015-07-08,2015,7,July,100,9,2,7,2,0.0,0,2.0,BB,DNK,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,Transient-Party,100.1,900.9,0,2,0,No,Check-Out,2015-07-17
Resort Hotel,2015-07-09,2015,7,July,17,1,0,1,2,2.0,0,4.0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,Transient,123.0,123.0,0,3,0,No,Check-Out,2015-07-10
Resort Hotel,2015-07-09,2015,7,July,68,2,0,2,3,0.0,0,3.0,BB,ARG,Direct,Direct,0,0,0,A,C,0,No Deposit,Transient,124.0,248.0,1,1,0,No,Check-Out,2015-07-11
Resort Hotel,2015-07-09,2015,7,July,12,2,0,2,2,2.0,0,4.0,BB,PRT,Direct,Direct,0,0,0,H,G,2,No Deposit,Transient,146.0,292.0,1,0,0,No,Check-Out,2015-07-11
Resort Hotel,2015-07-09,2015,7,July,77,3,0,3,2,0.0,0,2.0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,Transient,97.0,291.0,0,0,1,Yes,Canceled,2015-06-02
Resort Hotel,2015-07-09,2015,7,July,24,3,0,3,2,2.0,0,4.0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,Transient,123.0,369.0,0,1,1,Yes,Canceled,2015-06-16
Resort Hotel,2015-07-09,2015,7,July,44,3,0,3,2,2.0,0,4.0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,Transient,153.0,459.0,0,0,1,Yes,Canceled,2015-06-16
Resort Hotel,2015-07-09,2015,7,July,78,3,0,3,2,0.0,1,3.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,82.0,246.0,0,2,0,No,Check-Out,2015-07-12
Resort Hotel,2015-07-09,2015,7,July,17,4,1,3,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,105.08,420.32,0,0,1,Yes,Canceled,2015-06-23
Resort Hotel,2015-07-09,2015,7,July,103,4,1,3,2,0.0,0,2.0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,65.42,261.68,0,0,1,Yes,Canceled,2015-06-27
Resort Hotel,2015-07-09,2015,7,July,16,4,1,3,1,0.0,0,1.0,BB,RUS,Direct,Direct,0,0,0,A,A,0,No Deposit,Transient,98.0,392.0,0,1,0,No,Check-Out,2015-07-13
Resort Hotel,2015-07-09,2015,7,July,14,5,2,3,2,0.0,0,2.0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,75.46,377.29999999999995,1,1,0,No,Check-Out,2015-07-14
Resort Hotel,2015-07-09,2015,7,July,77,5,2,3,2,0.0,0,2.0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Transient,65.5,327.5,0,0,0,No,Check-Out,2015-07-14
Resort Hotel,2015-07-09,2015,7,July,90,7,2,5,2,0.0,0,2.0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,Transient,90.95,636.65,0,0,0,No,Check-Out,2015-07-16
Resort Hotel,2015-07-09,2015,7,July,90,7,2,5,2,0.0,0,2.0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,Contract,93.6,655.1999999999999,0,0,0,No,Check-Out,2015-07-16
Resort Hotel,2015-07-09,2015,7,July,90,7,2,5,2,0.0,0,2.0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,Contract,119.25,834.75,0,0,0,No,Check-Out,2015-07-16
Resort Hotel,2015-07-09,2015,7,July,366,7,2,5,2,0.0,0,2.0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,Contract,134.73,943.1099999999999,0,0,0,No,Check-Out,2015-07-16
Resort Hotel,2015-07-09,2015,7,July,249,7,2,5,2,0.0,0,2.0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,112.0,784.0,0,1,0,No,Check-Out,2015-07-16
Resort Hotel,2015-07-09,2015,7,July,69,8,2,6,2,0.0,0,2.0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,Transient,118.13,945.04,0,2,1,Yes,Canceled,2015-05-13
